vx0,vy0,vx1,vy1,vx2,vy2,vx3,vy3,vx4,vy4,vx5,vy5,vx6,vy6,vx7,vy7,vx8,vy8
6.446687549778005,5.902645740792939,13.72703515090156,4.456145876350511,-8.15658190222625,11.052933985557164,-2.7042752672268926,-8.892843454733013,8.749279877234667,3.4463120561800955,-11.363280229086888,1.3296509875974685,-26.470556668074742,-8.080537836345144,8.389565690807176,-1.364019256751148,11.382125797893366,-7.850288098648868
12.518421927676371,1.8183827214515094,13.830644785890764,8.308427109666976,-9.630752739950953,10.444037801356721,-4.180445366999978,-7.639580871775482,9.055487455669285,5.134499944290308,-9.711041149857365,-1.32185509827048,-25.521679116171306,-6.338370462543352,2.708718622288035,-0.57833049939222,10.930645581455149,-9.827210644783976
17.206782331984062,0.08766269769226834,13.410494730182554,11.046370654538858,-11.785134323283932,8.714317099369364,-6.943241089900683,-3.700404087443995,9.58564887502036,4.99106014633709,-7.469227283024329,-4.123177496028205,-22.595943164649636,-5.084479901286472,-1.4828419650142268,-1.848660814491527,10.073461888685834,-10.08268829868738
19.654600493893913,1.4560882213985995,12.098584022924474,11.74506216487587,-14.214572352117,5.907836150268109,-10.687168584530305,1.3442414536415481,10.158519730238515,3.4032924629358035,-4.782666811804507,-5.530539765328161,-17.983306217230435,-4.867122432126047,-3.4191498229903474,-5.180251455936402,9.175159541615697,-8.278606799729321
19.57447970571039,5.0927164866407235,9.585724167611257,10.251293036494445,-16.62237531007127,2.9176539612906938,-13.987137992255228,5.468316673703816,10.684014381374226,1.0036038986146831,-1.4197930003853914,-4.403520070635859,-12.860607429289526,-5.431601451270954,-3.38417343224912,-9.654676458004584,8.429868909554667,-5.243786076832965
16.302403420050904,9.651220726273445,5.983484600933087,7.035012681367981,-18.63102447127928,1.0295348932079278,-14.699524027592332,6.8673614690449485,11.143041475797752,-1.2738221743453562,2.6955277705346496,-0.8745639585786273,-8.723140065157052,-6.129149004347902,-1.9466025576660468,-13.803703314599696,7.875833854378324,-2.5018913180227225
9.151431355642728,14.25882773253449,2.1714318981730525,3.304920001007968,-19.716854616832947,0.8674137069144066,-11.502736251789432,4.688516302775286,11.519531741343286,-2.444129663622661,6.926197566233607,3.573672547799309,-6.359709136186835,-6.569174050214616,0.42070294008215847,-16.440449779807608,7.390004503334385,-1.23959679738658
-0.5029710369566276,17.72349648382065,-0.5966848837022877,0.8806397140895375,-19.36057541245059,2.0807636554300153,-5.8031422917029065,0.14389211635047072,11.713363511194785,-2.1314570399215373,10.113748112972587,6.9701352618410235,-5.644069684820154,-6.804926420845016,3.3108221105275577,-17.109996592463173,6.769509574937641,-1.7525471783019775
-9.036741189022367,17.73864639839721,-1.5800978886355912,1.5626099498922796,-17.24807214019422,3.95199158226423,-1.1960483636698385,-3.563798400821142,11.511224280808651,-0.8522642977829563,11.371549960276507,7.808914789192131,-5.9336476902915205,-7.057487822624975,6.269640876519741,-15.936676494653408,5.842192154208647,-3.6519357038633746
-13.978114533558879,12.941517882978937,-0.7682839906083022,6.076591825295591,-13.442232347881358,5.977186859504787,0.12637890155769518,-3.8849188069324407,10.71531581779638,0.5195006145782264,10.393703765555976,5.410995540123597,-6.318826231129004,-7.354529429571453,8.723804414177291,-13.405495928097778,4.5482542040902105,-6.280848557879464
-15.321990256905002,5.311570311695518,1.4804395683045923,12.686995202017739,-8.447252721224267,7.982787439383806,-1.3324662194935917,-0.86382245399244,9.282437717153552,1.3442192296185131,7.2463494757977855,0.1671252484454846,-5.8360899265603585,-7.395246509235209,9.912697446244488,-10.242253899602694,3.0158749166828107,-8.991374568330713
-13.526917833974066,-1.0759206963330312,4.417555168262587,17.841922889640212,-3.047605348827441,9.930304379612384,-4.053753238663025,3.4602494546455467,7.3002709316809415,1.2930857738773385,2.504942218088002,-6.116776736118545,-4.09345975287486,-6.870158142377419,8.872497880511718,-7.20925306903486,1.6264699757961538,-11.253453853911621
-8.645185833340308,-3.5812322500712743,6.703125236669729,19.246349806365757,1.9944762987081956,11.677930736191795,-6.616133907675767,6.685746503334309,4.898512641181254,0.2071495109631457,-2.300301855616876,-10.7804835398006,-1.7796916340248568,-5.974810998536064,4.8285412994523975,-4.83714559381448,0.9166577546462422,-12.643504174632586
-1.586974393809259,-2.059912231241224,6.641109569200256,16.87609050635533,6.117134641811153,12.887861951969228,-8.057883416301374,7.456912533013847,2.215779790635505,-1.878728880079242,-4.927896984697543,-11.80207185603913,0.026434268392625304,-5.343584440496061,-1.6618980729214488,-3.2851861363732615,1.2341945976900972,-12.851381447109482
4.989306126942596,2.5995367379609746,2.9032147013209997,11.67826547791825,8.983500727095889,13.16327719385157,-7.897793575803359,5.543078642237764,-0.593600062986223,-4.48818571187331,-3.6537228427422743,-8.837259024128938,1.0230903373553244,-5.411405157701468,-8.182733872838252,-2.4635744865638154,2.428738461655311,-11.78373367170102
8.51173388587091,9.285887754759766,-3.841540035701246,5.19842940177292,10.521275732129537,12.372650461709522,-6.0590456598101134,1.2388410430152157,-3.393209083407746,-6.612900434421737,0.9005923731825702,-3.451118376620188,1.8235569247774501,-6.0489549545208465,-12.316445518835259,-2.315790061533204,3.85308138179391,-9.66704483416144
8.650723364349465,16.382022677675067,-10.199868470324358,-0.3298130447837724,10.939879267720137,10.867984170172965,-3.046480008486637,-4.683496044777633,-6.109701266360846,-7.205519341332998,5.3137921937449715,1.5969346244491605,3.3354455616750642,-6.742606349158647,-13.471639237611436,-2.8517033629426654,4.587848595293654,-7.033803329301469
6.888476395829265,21.51440197965434,-12.917958236654055,-2.8042753881365283,10.574041989693821,9.271530193639183,0.107207377014084,-10.71816956926721,-8.67667393179185,-5.96698897923712,6.505592198863209,4.17669697268333,6.193252459771864,-7.00967218666932,-12.362946644433919,-3.876770185050682,3.6890083917075955,-4.586752837615988
4.758323320463886,22.195333588356274,-11.411492331884082,-0.8291245035157888,9.655535448703331,8.032645142369061,2.6438415488841143,-15.006896039503054,-10.898178193923343,-3.577887596877756,4.391408251075109,3.837451053119284,10.307050183385362,-6.781733604803805,-9.959026915357652,-4.889697804671904,0.512538688653287,-2.9800902344723066
2.82501890178649,17.240298513533077,-7.196739327440234,5.950468116934333,8.27345489906702,7.30716193192281,4.638606645926643,-16.21273555638702,-12.399656694939983,-1.1333652454418919,0.9168517866479906,1.2281522153101438,14.674789841589,-6.478081745736321,-7.107436282014831,-5.334767632486016,-4.624889770622086,-2.567130597649114
0.7744774810495763,8.598250546518983,-2.7648087819272353,15.17269693515885,6.545212699652745,7.210402427501608,6.565338230590734,-14.007334762632158,-12.795889168502375,0.5248384341155565,-1.7680341266014516,-2.696412414991942,17.93650996093141,-6.558536349306591,-4.424884101833714,-4.958844783939906,-10.067922193359678,-3.2850600324244
-1.9615132292106687,0.6699955512068803,-0.2609565295616165,22.071089905494343,4.780365668843793,8.03637776572258,8.706735132985203,-9.16876039840993,-11.96983665391085,0.9786742643652038,-2.4028755225730594,-6.808651135126833,19.275446357142613,-7.030133512598,-2.241693165888906,-3.972050880540245,-13.9256720578265,-4.776541560113999
-5.464124963463309,-3.633447374459977,-0.4606528169239863,23.54761005428135,3.443082038954152,10.128744666290372,11.011785204972883,-3.402163323385134,-10.228128776074032,0.02744550654561917,-0.8247336844855568,-9.62494825551834,18.664396005295842,-7.5526749218426215,-0.6367419809500514,-2.9180042783304154,-15.504881027325931,-6.572562073580852
-9.16281232637241,-4.063489481866131,-2.8269782966178654,19.987552307351123,2.919034956123629,13.274347409965976,13.203468885097053,1.4742367802783156,-8.217091732624814,-2.392604462568869,2.2827286273798872,-9.851100773215196,16.526977936557536,-7.87417307052826,0.46417114117621566,-2.3895344515943115,-15.189499190719216,-8.16523425782265
-12.314790642057295,-0.8843729471081971,-6.057145332930986,13.606157781638526,3.296810516330057,15.975386564900862,14.939461262464391,4.384132476782896,-6.629892326348465,-5.865444857380914,5.667011982472845,-7.371676789169611,13.476674580651224,-7.97660533595389,1.1909084232007137,-2.7869581985777816,-13.569038463782475,-9.080618695131893
-14.478833796327597,5.933003107518719,-8.840963197139862,6.833086710880204,4.3854630017247995,15.928927005844193,15.94666057019805,4.971094845275649,-5.878484008367,-9.126918443410801,8.075164944767508,-3.372466992767234,10.200595778763432,-7.896062921716208,1.675291158068977,-4.190756401673908,-11.0848944516883,-9.079906909950617
-15.74434375738312,15.355388260194685,-10.454052378793874,1.264445834899345,6.01272196294493,12.425194204762947,16.080221511730986,3.137556460320728,-5.96472943902065,-10.484445541774408,8.85750637574511,0.5418165458793314,7.2693066102543735,-7.588617876576991,2.057451864550168,-6.320719757813237,-8.114082750027917,-8.330618129892406
-16.52284706967724,24.122405829047345,-10.760889900534812,-2.3491707254813865,8.151122089568021,7.775454644232108,15.337942758038654,-0.9046095144564921,-6.652260153175287,-8.982954920580472,8.008419666570177,3.264361097649879,4.990912588862891,-6.9992524969588175,2.520425525001977,-8.596358478987819,-5.072825504654377,-7.329875434464351
-17.00376215256641,28.4391339283778,-9.904403165765723,-3.1235451275253374,10.605080669672573,4.7512238676044385,13.829116573341356,-6.011233532348261,-7.717040030291896,-5.27474307527219,5.8631978492502,4.319560982716535,3.4776316651132335,-6.176263922147099,3.2615729547203705,-10.330080677121213,-2.411394363473703,-6.594052444284679
-17.01645638810085,25.885684988110267,-8.045234790213742,0.6199667288109136,12.939319687226373,3.945741370954442,11.706582921770313,-10.041476016398438,-8.976390620418428,-1.2178183681938906,2.869311665720225,3.4525837791970293,2.72113940811598,-5.3097938957676565,4.368661599077613,-10.987122032055227,-0.5669334831774864,-6.347766554657446
-16.315388534563745,16.28486311562625,-5.241445091197229,9.592595394851644,14.789664563926229,4.622722326434163,9.19848764597164,-11.071446245770153,-10.231968794178744,1.5825581142325935,-0.5198606633714487,0.480584245513902,2.501261433657566,-4.659728582639398,5.696056436678813,-10.392071666267174,0.12319300307691627,-6.440076701981833
-14.603938193988798,4.176388376488738,-1.5885691076669635,19.55876808143769,16.009051667671496,6.276530518111514,6.694054693770508,-8.718219095991808,-11.331621821139956,2.6203832003908443,-3.8825047967100628,-4.232574961752748,2.2699685480014313,-4.368927466610841,6.847987245207387,-8.81334292030488,-0.41442823514504423,-6.49900573176851
-11.503084626355747,-4.117367352728875,2.5900447037171856,24.16217424835315,16.59850986222667,8.925138744516872,4.660632617099023,-4.375360618893871,-12.214982247664528,2.04126190662106,-6.8238135349770825,-9.204453024469412,1.3022987425893215,-4.363465852792947,7.31934780869086,-6.874103489926705,-1.9289533253257052,-6.1938245606792695
-6.977007166344224,-6.670409012255996,6.790108384902689,21.89662409454859,16.561672888893046,12.51929890351643,3.4702886470386534,-0.1776866424406609,-12.850454199070144,0.014401265684682363,-8.97520434717822,-12.347208604203663,-0.7718661773097916,-4.526425913466975,6.740175302522725,-5.257837609658079,-3.987713333454736,-5.4507564817243255
-1.7612245003260028,-4.749411483568304,10.278160188900662,15.569028571629243,15.766177382946573,16.17220101106596,3.3422067747146706,2.454777043737784,-13.121959169953973,-3.309906867054634,-10.020718405550182,-12.40128688880366,-3.5104243328304907,-4.909649211666834,5.153560170092236,-4.318756134117704,-6.125778107993494,-4.506996041221849
2.6537217318376456,0.3622916630244024,12.121799472973578,8.55465024246901,13.993724958368741,18.218334313270756,4.314159769574284,3.1916364163801356,-12.704590472183156,-7.403929697204632,-9.692484550323224,-9.675548411940424,-5.937587382011186,-5.625907630495078,3.2229381666875154,-3.853597106729828,-7.971681694924198,-3.767929788774343
4.555834360119572,7.564520770307697,11.550583842389786,3.061699610965723,11.202178604163539,17.42178495847803,6.1068083757203695,2.2021831037647788,-11.024087223327621,-11.142224582599319,-7.742950329759246,-5.626955414905069,-7.3018362038336235,-6.578927918470452,2.0254749414225115,-3.3265037312718584,-9.372006366895285,-3.575576796269533
3.062388011993881,15.432342078119607,8.300846718377558,-0.15488123775878382,7.614069258101489,14.059152744293463,8.040562576576514,-0.23990369313813265,-7.5634287174744275,-13.315306956212064,-4.0880007977055,-1.8668336681790747,-7.391588151451352,-7.442213920027504,2.4123436211647893,-2.404342841489087,-10.387192519582948,-4.0680125056084275
-0.9947622401659,22.101059107640268,3.008337907123815,-1.0718090996801886,3.5499373551789946,9.656608307259011,9.26552594598565,-3.699506040180682,-2.6242820172707337,-13.409374046626064,0.7027873352209921,0.699690974727387,-6.293460940952054,-7.880915966634974,4.542062549629553,-1.2201175966809186,-11.15614589475031,-5.175635639823845
-5.444626257852348,25.69856405855899,-2.62169247717013,0.40960987442053787,-0.5974071066222661,5.724514119081116,9.229192899660159,-7.416407288034151,2.340101323536571,-11.712947069804523,5.096862989501848,1.954406799074811,-4.130187594240687,-7.761987925301515,7.884506095918297,-0.21345682999601,-11.756749872731437,-6.6822957379992625
-8.47839518495473,24.879497005627194,-6.623449469291843,4.748205176827376,-4.2875054772814725,2.9236248967025382,7.953838942968149,-10.316981251288379,5.751015108890393,-8.932803579438517,7.363338698671105,2.0640763584649147,-1.0390699030977526,-7.2090890006569435,11.484564147090374,0.13948831048787463,-12.124336862994216,-8.296017916726065
-9.66097101083883,19.606147127288676,-7.930972096941545,11.893243352586072,-6.908933037219952,1.3178525922192743,5.886685526535049,-11.333807995290007,6.963934565817527,-5.9282331079879516,6.733311509497841,1.110841783209172,2.618149393379667,-6.491002357232406,14.313642167220578,-0.4610145400307698,-12.014847017450325,-9.714026854762066
-9.185134231315216,12.254458394380837,-6.61300295555354,19.577334358229763,-7.8688676677189635,0.9566425482674386,3.588467521323257,-9.948152291327665,6.020900580787195,-3.4837803797765794,3.6186871694525684,-0.8477709816486215,5.954772379884314,-5.836775625564134,15.516667050205987,-2.0121879995287046,-11.032489847065591,-10.659768023032342
-7.175982274555379,6.427657514432468,-3.1757552789973547,23.963089500036173,-6.574044100016004,2.2039300181753245,1.5392602091141288,-6.587682509231993,3.0761878681958796,-2.0586727863830543,-0.902931156335911,-3.4960139369766114,7.5649145199334376,-5.346222393522558,14.4410888310747,-4.198612060772164,-8.792738618413484,-10.907473345757591
-3.9676815352813772,3.838114200693009,1.9028246125184403,22.71824887493981,-2.5486303209456387,5.688902460046008,0.014511868203314071,-2.488691594538269,-1.5471184228160886,-1.6445039286492227,-5.612127595543381,-6.161973220076544,6.304371246114956,-5.100430020707848,10.726298210866904,-6.484370146085578,-5.272448063117115,-10.36529662562137
-0.278337879982651,3.7693551197388744,7.5809019659386925,16.51121545717392,3.882825880149533,11.45656014215922,-0.961634637654921,0.9832360578198569,-6.927444323855495,-1.7188609359242366,-9.448291920776859,-8.159776261067694,2.532158942472391,-5.292735521551186,4.788057215400622,-8.357756258851557,-1.1682352416913013,-9.191237799497204
3.0566944676336485,4.816552896760197,11.976924903452806,8.636103945585129,10.697421661349473,17.63881782343573,-1.50242706490347,2.9995032217151802,-11.45309256217687,-1.3585659426038794,-11.53696701267297,-9.238122836540972,-1.8327218895493904,-6.08935094443874,-1.708100630025689,-9.658424640404105,2.3022681268924723,-7.746513523508552
5.3257639442076705,6.0325769293278775,13.347223948648683,2.99778495206231,14.598852599546976,20.89677355521013,-1.72669198980403,3.410605567189936,-13.17071093972117,0.5967169062229086,-11.069504447589964,-9.621050249234607,-5.008083712940984,-7.413599245000468,-6.542835915292492,-10.523385434125272,4.2459865129453185,-6.376422981652832
6.046306540825822,7.098258206767038,10.914084802468897,1.4106931622305112,12.73624305120898,18.41929697207963,-1.7875423698766202,2.519643311710513,-10.09789646363443,5.457907335623595,-7.435157210095953,-9.612499679058121,-6.534753393966283,-8.98182817711472,-8.500390501899966,-10.996904796978882,4.659105544969564,-5.314566335259579
